,상권코드,분기,상권구분,상권명,총생활인구수,10대생활인구,20대생활인구,30대생활인구,40대생활인구,50대생활인구,60대이상생활인구,00-06생활인구,06-11생활인구,11-14생활인구,14-17생활인구,17-21생활인구,21-24생활인구,월요일생활인구,화요일생활인구,수요일생활인구,목요일생활인구,금요일생활인구,토요일생활인구,일요일생활인구,평일생활인구,주말생활인구
2502,1000488,1,골목상권,신촌로12길,699619,59299,230636,126801,84985,84738,113162,159652,136718,92961,97810,128239,84239,99932,100712,101726,99992,98827,100826,97607,501189,198433
2503,1000487,1,골목상권,숭문길,974682,180972,145511,151078,178217,136928,181976,248997,202167,117377,114328,162951,128864,140932,144255,138067,138061,136439,138289,138638,697754,276927
2504,1000486,1,골목상권,숭문8길,522259,90936,71818,93124,101894,70088,94397,117713,112509,71361,70891,91037,58748,72882,72820,72224,71610,71241,78754,82728,360777,161482
2505,1000485,1,골목상권,성지3길,310221,20884,73827,83461,48431,38557,45061,69355,61127,43286,44391,56625,35437,44917,46225,46542,45843,45239,41502,39953,228766,81455
2506,1000484,1,골목상권,성산로4길,693096,89104,115717,138965,127257,91699,130354,187315,147207,80516,77291,107698,93070,97792,98941,98636,97688,97815,99605,102619,490872,202224
2507,1000483,1,골목상권,성미산로32길,363964,33283,98936,83752,58296,32925,56773,71800,60428,46759,55610,82132,47234,50062,50360,51586,50840,52090,55461,53566,254938,109027
2508,1000482,1,골목상권,성미산로1길,947730,142137,142997,173240,185508,129898,173949,233798,189563,114805,117324,169053,123188,134196,134314,134006,133357,133466,138402,139987,669339,278389
2509,1000481,1,골목상권,성미산로11길,666700,93640,115518,135426,121963,80856,119295,190641,143658,77880,72675,97453,84393,96446,95802,95912,96756,95421,92179,94182,480337,186361
2510,1000480,1,골목상권,백범로16길,841170,162254,131179,137447,152529,110893,146866,165743,164812,119157,126503,165529,99426,123188,125580,125797,124865,122253,112801,106685,621683,219486
2511,1000479,1,골목상권,방울내로9안길,1762143,284365,243543,313950,319083,259013,342189,545860,375127,177240,162084,254315,247517,250769,247241,246658,249267,250167,255666,262374,1244102,518040
2512,1000478,1,골목상권,모래내로7길,457701,82384,71141,70789,75516,62458,95413,143855,101519,49263,44907,61578,56579,64665,64157,63980,64533,64637,66360,69369,321972,135729
2513,1000477,1,골목상권,매봉산로2길,662052,62687,136341,167171,129550,74511,91790,130474,130740,99365,94194,133211,74067,100859,102701,102662,100564,96809,80592,77865,503595,158457
2514,1000476,1,골목상권,망원로2길,1186048,168287,206947,257685,197202,132524,223404,367608,243923,119781,116869,174736,163131,165879,163796,164243,164265,165971,178134,183761,824154,361895
2515,1000475,1,골목상권,망원로11길,578707,84361,93140,100638,105930,75104,119535,144377,111754,67605,71316,105788,77866,81691,81627,82144,81680,82015,84635,84915,409157,169550
2516,1000474,1,골목상권,만리재옛길,785640,109854,136231,149482,131463,114600,144008,196957,169920,98512,97190,129302,93757,111542,111701,109709,111846,109221,113118,118504,554019,231622
2517,1000473,1,골목상권,마포대로4길,341972,36963,46735,74824,63018,52083,68350,73032,71976,48522,48509,60833,39101,52296,53105,52290,51676,50231,42151,40223,259598,82374
2518,1000472,1,골목상권,마포대로20길,1448758,175326,213441,326790,260500,217738,254964,394022,296775,161476,156491,240446,199549,202682,204415,201319,206227,203758,211613,218746,1018401,430359
2519,1000471,1,골목상권,마포대로12길,263654,25283,44200,58674,51275,39851,44372,51606,56068,40073,38677,46953,30277,39688,40934,40822,39986,39077,32499,30649,200507,63148
2520,1000470,1,골목상권,동교로38길,610381,50267,206648,135941,82164,56273,79088,158584,113485,69445,77995,114696,76176,83070,82816,84566,84431,85937,96058,93502,420820,189560
2521,1000469,1,골목상권,동교로27길,898422,86530,228565,195742,148915,85990,152681,221163,176928,114601,120404,160212,105113,126543,126961,127990,127284,127977,132349,129318,636755,261667
2522,1000468,1,골목상권,동교로25길,416200,38827,105647,90267,73064,41159,67236,96593,83791,56824,58217,72455,48319,60353,60920,60718,60230,59614,57942,56424,301835,114366
2523,1000467,1,골목상권,동교로19길,596333,63889,121210,130362,114248,69869,96755,154633,124631,76586,75131,93500,71849,87212,88129,87674,86993,85207,81026,80090,435215,161116
2524,1000466,1,골목상권,동교로17길,486681,47336,98893,109932,94629,57219,78673,126000,98949,60840,60931,79238,60722,70354,71248,70761,70138,68568,67730,67883,351069,135613
2525,1000465,1,골목상권,독막로8길,304112,28336,80371,80309,46629,27817,40652,66407,58105,42848,45756,57540,33458,43265,44281,44548,43923,44132,42641,41319,220149,83960
2526,1000464,1,골목상권,독막로32길,592115,99556,88283,99245,99344,84254,121435,165111,124239,67113,66615,93526,75511,83614,83324,82920,83107,82621,86683,89847,415586,176530
2527,1000463,1,골목상권,독막로22길,385265,83287,47462,61153,68176,53115,72074,78650,79279,54663,55592,73736,43348,54048,53949,54286,53753,53672,57005,58552,269708,115557
2528,1000462,1,골목상권,도화길,617734,74025,90074,122950,110894,96973,122819,122468,122093,87910,87594,124595,73075,88816,89313,89739,88487,88474,87863,85042,444829,172905
2529,1000461,1,골목상권,도화4길,483212,94415,57784,76551,77551,72936,103977,142219,100588,51602,50374,74237,64191,68216,67178,67812,67634,68108,71880,72384,338948,144264
2530,1000460,1,골목상권,대흥로28길,457711,39842,157321,68625,62798,58434,70693,131112,97857,54139,50333,66424,57847,64835,65125,64383,64588,63799,66705,68277,322730,134982
2531,1000459,1,골목상권,대흥로21길,1009024,99992,323508,165211,139486,120464,160363,307005,218494,112394,104603,138330,128198,145542,145418,144736,144024,141633,143868,143802,721353,287670
2532,1000458,1,골목상권,광성로6길,684651,98318,156488,113848,105708,78174,132114,170459,142181,86997,86924,114720,83372,100308,101454,100673,100261,98334,92721,90902,501030,183623
2533,1000457,1,골목상권,홍제내길,731422,132996,93588,89549,116763,104652,193874,229511,155321,73039,68537,103380,101633,103423,102858,103229,103329,103930,105801,108853,516769,214654
2534,1000456,1,골목상권,홍연길,857665,112081,109501,128140,150224,129548,228171,254770,186364,96076,92985,123021,104447,120093,119776,119328,120491,121123,127619,129234,600811,256853
2535,1000455,1,골목상권,통일로39길,916287,126345,124736,114712,122376,152314,275804,213616,186949,119961,120882,163248,111632,130367,130047,129519,129216,130283,134770,132085,649432,266855
2536,1000454,1,골목상권,통일로37길,390605,47743,52936,51475,55782,66536,116133,82055,73941,49749,53012,77963,53884,56961,56746,57230,56326,56244,55222,51874,283507,107096
2537,1000453,1,골목상권,통일로11길,261266,35239,30285,41564,49996,40501,63681,58663,51241,33757,34703,49823,33080,37493,38005,38163,37819,36988,36480,36319,188468,72799
2538,1000452,1,골목상권,충정로6길,280384,15944,44945,73291,68081,41206,36915,41672,66841,52363,50463,46394,22650,46773,48929,48023,46235,43297,24354,22770,233257,47124
2539,1000451,1,골목상권,충정로4길,366751,22487,55635,85120,76015,57852,69642,64937,82589,59477,58647,63573,37529,57428,59348,58621,56645,53883,41406,39420,285925,80826
2540,1000450,1,골목상권,증가로6길,769918,115720,137776,105217,114469,112751,183987,219356,157018,82981,79938,121895,108729,108598,108032,108322,109541,109866,111597,113964,544359,225561
2541,1000449,1,골목상권,증가로23나길,2032659,327691,257624,290358,313404,305145,538437,561579,410144,219296,221723,337014,282904,286731,281968,282138,285102,287210,300543,308966,1423149,609509
2542,1000448,1,골목상권,증가로20가길,950696,154890,178762,139053,138035,129315,210641,274798,199869,102611,96010,145336,132072,134586,133645,132535,134550,134447,138651,142282,669763,280933
2543,1000447,1,골목상권,증가로10길,891462,132203,212549,121828,134747,116411,173724,244214,175152,100626,95486,153470,122514,126636,125649,125033,125939,127202,129655,131347,630459,261002
2544,1000446,1,골목상권,응암로1길,884381,121429,112000,124368,145229,128312,253043,246918,174599,95702,95008,146418,125736,127029,125169,124437,124276,126436,126842,130192,627347,257034
2545,1000445,1,골목상권,연희로10길,601051,38722,267413,94184,51548,53364,95822,178689,125083,62700,59746,89502,85332,86438,87623,87424,86647,84645,83532,84743,432777,168275
2546,1000444,1,골목상권,신촌로37길,1706136,187452,247813,354508,330744,262324,323294,392415,371502,242335,242229,267582,190074,260942,269606,266824,261885,251955,199480,195444,1311212,394924
2547,1000443,1,골목상권,수색로8길,788960,143351,91854,107458,125804,118867,201625,216402,160931,87192,84168,131723,108541,111881,110893,110098,110128,111536,116374,118049,554536,234423
2548,1000442,1,골목상권,세무서길,1014193,145558,126185,120121,136408,173127,312793,237239,207536,128293,131619,180697,128811,144485,143171,143953,143506,144574,149300,145202,719689,294502
2549,1000441,1,골목상권,세무서2길,526797,83157,73024,77058,72684,89084,131791,118385,96425,63761,71398,106098,70728,73329,71898,72428,72888,72880,81062,82314,363423,163376
2550,1000440,1,골목상권,세검정로1길,452315,74902,49207,64494,71256,73777,118679,103545,87990,56248,58548,85856,60128,63715,63183,62187,62545,63552,68027,69107,315182,137134
2551,1000439,1,골목상권,북아현로4길,5063081,520751,786550,1162949,1084821,763357,744655,1111205,1169170,772171,745030,734186,531322,800547,837313,823645,805845,766683,524950,504098,4034033,1029048
2552,1000438,1,골목상권,모래내로15길,438393,91524,42021,71886,77389,60584,94990,103547,85111,54915,57020,82786,55015,60073,59678,59301,60267,60510,68362,70202,299829,138564
2553,1000437,1,골목상권,명지대길,640778,96225,179676,81829,83466,88559,111021,159069,133398,81365,79529,107083,80333,90982,91762,91086,91495,90380,91074,93998,455705,185072
2554,1000436,1,골목상권,독립문로8길,1521514,283111,182832,234614,249656,230738,340565,491492,328507,150453,135241,205219,210601,219490,216995,215461,215893,215706,214524,223445,1083545,437969
2555,1000435,1,골목상권,가재울로6길,664671,81063,105199,106462,103460,98732,169757,178882,139037,76315,76279,108326,85834,93489,92620,92686,93646,93774,98275,100183,466215,198458
2556,1000434,1,골목상권,통일로92길,1159281,133654,187196,185832,158805,189087,304706,323572,229656,123321,121583,194237,166912,163677,161849,161976,162664,163524,171131,174460,813690,345591
2557,1000433,1,골목상권,통일로87길,1105999,125870,185648,176205,165205,171605,281466,344581,218745,111063,107115,168633,155863,156058,154373,153890,154734,155957,163708,167280,775012,330988
2558,1000432,1,골목상권,통일로78길,586003,78640,85842,81622,82310,90021,167569,177921,116667,58114,57899,89853,85553,82831,81969,81784,81895,82018,86026,89478,410497,175504
2559,1000431,1,골목상권,통일로69길,239827,27825,31734,41793,36304,37991,64181,61878,47312,27724,31344,40714,30855,33523,33020,33772,33587,33528,35903,36494,167430,72397
2560,1000430,1,골목상권,진흥로1길,1445359,231955,188595,229736,242568,225788,326717,376508,289217,167277,171065,251399,189894,202232,198323,198265,200673,202030,220702,223133,1001523,443835
2561,1000429,1,골목상권,진흥로12길,1321183,135091,180600,210034,182184,215731,397541,385033,275908,142068,136256,200299,181619,187264,186285,186050,186794,187239,191749,195803,933632,387552
2562,1000428,1,골목상권,증산서길,314371,41134,39473,46952,45710,54561,86541,65959,67375,41028,42940,57973,39096,44688,44988,45135,44353,44882,45845,44480,224046,90325
2563,1000427,1,골목상권,증산로9길,513922,77673,68026,74378,80950,72993,139903,159589,105585,52000,50211,75667,70870,71838,71118,70831,71186,71266,77573,80110,356239,157683
2564,1000426,1,골목상권,증산로5길,648287,93529,89895,97537,98957,97519,170850,199331,139841,69495,65817,90260,83541,92510,92099,91865,92001,92416,93277,94119,460891,187396
2565,1000425,1,골목상권,증산로21길,1260861,171454,180291,197434,199727,188936,323020,396026,255341,122752,119367,186327,181048,179312,177356,176095,178514,179511,183981,186093,890788,370074
2566,1000424,1,골목상권,증산로17길,483595,74307,60492,65340,71820,75080,136556,121901,99689,58617,59165,83498,60725,68414,68185,68353,68370,68931,70066,71276,342253,141342
2567,1000423,1,골목상권,증산로15길,342298,64794,38803,45835,51885,49978,91006,89597,72445,40740,41519,55699,42298,48059,47789,47560,48088,48046,50139,52618,239542,102757
2568,1000422,1,골목상권,증산로13길,782819,114982,105767,107852,112068,128945,213205,216152,158329,84301,84482,130267,109287,109665,108408,108436,108983,110570,116934,119821,546062,236755
2569,1000421,1,골목상권,응암로34길,709782,145896,70277,119110,130134,88702,155666,210886,149593,74497,71063,106563,97182,99956,100064,99108,99840,100031,103783,107001,498999,210784
2570,1000420,1,골목상권,응암로22길,751987,139264,74021,134476,133560,97191,173473,211891,160155,85380,84380,114846,95334,106432,104759,104790,105835,106297,110903,112970,528113,223873
2571,1000419,1,골목상권,응암로14길,1430913,225719,142020,291216,278938,181467,311554,442148,285717,137075,133915,219970,212089,199848,198732,198929,198252,199997,213364,221793,995758,435157
2572,1000418,1,골목상권,응암로13길,450529,37709,66106,76507,72370,74334,123506,127032,91148,49440,50202,72275,60434,63486,63184,63521,63372,64098,66750,66119,317661,132869
2573,1000417,1,골목상권,응암로12길,524164,78875,61305,73151,81880,84331,144623,128012,103182,64709,66084,94453,67725,73405,73589,73399,74102,73830,77233,78607,368325,155840
2574,1000416,1,골목상권,은평로8길,1395639,272104,160715,250913,256894,169792,285220,490963,283621,128942,121313,179396,191406,198932,198136,197648,197469,196547,201665,205242,988732,406907
2575,1000415,1,골목상권,은평로3길,644473,104118,90754,101209,101282,92459,154653,152295,128440,75828,80725,121037,86150,90981,89911,90262,90064,90407,95176,97672,451625,192848
2576,1000414,1,골목상권,은평로20길,328364,54200,39154,64220,51961,47811,71017,77868,73806,38786,37781,58719,41403,46977,46460,45770,46120,46068,47681,49287,231395,96968
2577,1000413,1,골목상권,은평로13길,610364,91784,81193,95318,99185,90694,152189,161934,127359,74811,73281,98751,74230,87047,86096,85768,86569,86720,88751,89415,432200,178166
2578,1000412,1,골목상권,은평로10길,926516,165772,106370,146470,154082,128000,225823,260285,187918,101933,98838,148375,129166,131967,130973,130302,130984,131041,135623,135625,655267,271248
2579,1000411,1,골목상권,연서로5길,727943,141665,87349,97325,124386,109078,168140,195803,136671,78333,81505,128515,107115,104924,104231,104648,104589,105000,102956,101594,523392,204550
2580,1000410,1,골목상권,연서로41길,1279823,180214,160013,171432,194864,206057,367243,388657,271449,131389,124678,186728,176922,180594,178540,177798,179910,181302,187062,194617,898144,381679
2581,1000409,1,골목상권,연서로3길,974718,212483,114964,132777,154746,132260,227486,298205,211703,98789,92470,139753,133800,138832,136792,136814,138026,138649,140330,145275,689113,285605
2582,1000408,1,골목상권,연서로34길,622757,88839,78121,83009,93750,97740,181295,189078,132025,66790,64745,89206,80910,86767,85701,86007,86975,88070,92608,96627,433520,189235
