,상권코드,분기,상권구분,상권명,서비스업종,점포수,분기당매출,주중매출금액,주말매출금액,10대매출,20대매출,30대매출,40대매출,50대매출,60대이상매출,00~06매출,06~11매출,11~14매출,14~17매출,17~21매출,21~24매출
2292,1000051,1,골목상권,녹사평대로26길,편의점,4,1445687741,1021296029,424391712,14050452,385361371,341655962,268370376,266922210,169327370,146269046,213547252,174054670,187977447,410675681,313163645
2293,1000049,1,골목상권,퇴계로90길,편의점,1,255999241,183787186,72212055,4436035,81928115,70796894,55072065,26387281,17378851,35442757,43963232,29844658,33628680,67969738,45150176
2294,1000046,1,골목상권,퇴계로46길,편의점,3,389321999,300832391,88489608,3048159,141479146,86314774,70529625,44717340,27274998,30988699,75096721,61650720,53848288,97369599,70367972
2295,1000045,1,골목상권,퇴계로18길,편의점,4,121070919,91992840,29078079,483276,36894318,30069101,33717227,12099433,5708953,15374283,20124012,20080927,14909506,29397420,21184771
2296,1000044,1,골목상권,퇴계로12길,편의점,1,213206277,169902207,43304070,4052853,30183598,69688743,67363530,29250368,4288757,229826,34686910,47093916,27464833,67611740,36119052
2297,1000043,1,골목상권,청구로1길,편의점,1,301657729,214639522,87018207,2058180,74560408,99661848,60045401,42942898,10882414,29572102,35886976,32260974,33848257,94750907,75338513
2298,1000042,1,골목상권,청구로17길,편의점,3,163242440,119363479,43878961,1090481,34819928,44625519,32388042,42308413,8010057,14503429,30370010,23008876,21024467,43519482,30816176
2299,1000040,1,골목상권,삼일대로4길,편의점,5,538639652,425909185,112730467,4650316,108508901,158605612,132192123,74872702,32103081,15138103,140142869,100634776,77723497,131477374,73523033
2300,1000039,1,골목상권,명동길,편의점,4,131920047,124910306,7009741,127934,21314704,51785355,33761982,17949671,3881253,1090272,39091307,38843677,28036331,21800576,3057884
2301,1000038,1,골목상권,동호로8길,편의점,3,680809770,495353253,185456517,5964097,149224815,193257742,153549734,123839886,54973496,59359969,92532783,80955684,90686691,202760769,154513874
2302,1000036,1,골목상권,동호로15길,편의점,1,231010441,177736495,53273946,1584774,49561633,76052086,57261744,26920681,19629523,25011738,33883321,33314275,28751027,61449674,48600406
2303,1000035,1,골목상권,동호로11길,편의점,2,861001781,603850009,257151772,6920170,204215216,357736392,165819083,93808897,32502023,101233090,106704628,82368868,94119226,258376019,218199950
2304,1000034,1,골목상권,동호로10길,편의점,2,823363351,611300084,212063267,6520051,217606874,275360111,169947653,106092116,47836546,87163827,101107646,101276875,102820949,248987406,182006648
2305,1000033,1,골목상권,다산로39길,편의점,5,398517933,308017814,90500119,2558565,51279417,68578178,103569711,89184839,61948815,5956166,55901545,78426051,75009235,115729879,67495057
2306,1000032,1,골목상권,다산로38길,편의점,1,212828284,167638690,45189594,3225091,28469176,67330085,50810266,39629737,9883087,16573290,32685368,43195983,34965325,52156740,33251578
2307,1000031,1,골목상권,다산로36길,편의점,3,146200633,102563544,43637089,3578434,35615535,29368087,40603818,27173330,9861429,22290660,22217464,18622270,20611781,36420942,26037516
2308,1000030,1,골목상권,다산로33길,편의점,7,1315806810,953616206,362190604,13768557,238412905,334158176,291095105,259376226,115964141,174068417,202043574,154345465,164833752,371802844,248712758
2309,1000029,1,골목상권,난계로21길,편의점,2,189172745,135923449,53249296,323192,68093183,56989676,24708414,31830118,7228162,29567549,29479204,22510538,20993664,45981682,40640108
2310,1000028,1,골목상권,난계로11길,편의점,6,1270721233,906422857,364298376,7697881,355804569,492170829,231300750,121888454,61858750,163412714,157532413,138800661,144425485,368590937,297959023
2311,1000027,1,골목상권,필운대로1길,편의점,2,67723228,50693152,17030076,1909762,9501022,10415577,27681631,8589213,9626023,1325016,14918521,10673609,10884733,20494486,9426863
2312,1000026,1,골목상권,평창길,편의점,1,70556917,52237689,18319228,97124,10186717,14004495,20138148,16769484,9360949,139496,9489244,13744271,13811047,23380935,9991924
2313,1000025,1,골목상권,통일로12길,편의점,3,168533005,114647659,53885346,4382675,36274405,38723355,43206108,31682256,14264206,17210560,17750621,15921742,23509267,54462572,39678243
2314,1000023,1,골목상권,창신5길,편의점,2,177157342,119501775,57655567,552875,57410792,33974524,49174562,31114192,4930397,32108573,23228947,19506380,24412358,43387344,34513740
2315,1000022,1,골목상권,창신2길,편의점,1,575512553,417391568,158120985,2924017,158017471,139020849,128601523,103448639,43500054,72458459,111098882,69145240,66469049,159001184,97339739
2316,1000019,1,골목상권,종로65길,편의점,1,146544920,106496852,40048068,442130,39785620,47367352,25398533,24081776,9469509,17715783,24075917,17173134,16440182,42008715,29131189
2317,1000018,1,골목상권,종로58가길,편의점,4,1394338296,1035093458,359244838,7025197,369638805,445001628,297088292,189268192,86316182,188419621,304401532,190118375,174659713,302706069,234032986
2318,1000017,1,골목상권,종로24길,편의점,1,177880317,144083099,33797218,777887,20130519,40548207,47037810,32587246,28077839,6997685,49929901,35222033,32341024,37049368,16340306
2319,1000015,1,골목상권,이화장길,편의점,5,2388951029,1730466569,658484460,20528351,606337337,810230324,463247751,299282932,155961898,215307601,420111931,361043638,309110984,619597659,463779216
2320,1000014,1,골목상권,율곡로16길,편의점,1,386341564,347543831,38797733,1069420,72800611,115331233,99297475,64527105,23828672,0,79705467,81701417,54421067,98967217,71546396
2321,1000012,1,골목상권,옥인길,편의점,3,479705436,310397725,169307711,5207164,83047701,127285094,118298162,62366451,37632651,16896169,56313907,55438397,76201556,149350787,125504620
2322,1000011,1,골목상권,숭인동길,편의점,5,862534110,648089436,214444674,3818176,228933914,209250698,191091087,126539410,97729094,74194463,167424323,124023987,124315302,214707243,157868792
2323,1000010,1,골목상권,성균관로5길,편의점,6,293976126,207400988,86575138,3024906,133399446,74921608,28973496,43901734,9754936,44591566,35838379,34915415,34371194,74386499,69873073
2324,1000008,1,골목상권,북촌로5나길,편의점,2,205964382,152193961,53770421,263401,46730665,49341227,49769685,39659333,14832366,9795275,38996042,37848164,30028064,58068975,31227862
2325,1000007,1,골목상권,북촌로5길,편의점,3,179728644,125263012,54465632,4490575,46870692,38592367,30192814,39856779,16645493,0,31928003,52406795,47222698,39425262,8745886
2326,1000005,1,골목상권,백석동길,편의점,3,121527745,81585582,39942163,950935,26231965,32802772,26132209,25753404,9656460,6058613,13460547,16804086,22636945,36950549,25617005
2327,1000004,1,골목상권,명륜길,편의점,4,436287808,305783414,130504394,5635198,193316930,92829138,59988428,66071134,18446980,64121830,51498961,56515376,55558388,116077206,92516047
2328,1000003,1,골목상권,돈화문로11가길,편의점,5,879935206,675273907,204661299,2404559,222486671,240590950,186028231,147191932,47982969,67406107,154972463,147466624,127758543,216393711,165937758
2329,1000002,1,골목상권,난계로27길,편의점,4,470726738,340895043,129831695,3074440,173533465,152019251,63959461,56165341,21974780,58466712,68759037,60465125,52970742,119706760,110358362
2330,1000001,1,골목상권,계동길,편의점,2,495670532,360342327,135328205,9421395,99330911,126932443,94348846,79075702,47888173,29682059,83918290,75566927,74213614,148778642,83511000
2331,1001496,2,관광특구,강남 마이스 관광특구,커피-음료,51,2053055072,1514340727,538714345,13776777,464861707,619434734,338451624,188899031,79428644,0,362065478,737294390,570526440,352982827,30185937
2332,1001495,2,관광특구,잠실 관광특구,커피-음료,92,6210528801,3890167911,2320360890,65702155,1940292791,1728376861,966485951,676390486,405456897,998415,542684428,1879937776,1654110457,1795186780,337610945
2333,1001494,2,관광특구,종로?청계 관광특구,커피-음료,140,5318572821,4160005360,1158567461,28284311,1471926348,1346683709,807899392,601613328,369947043,187284,654965658,1893525190,1128550733,1313628350,327715606
2334,1001493,2,관광특구,동대문패션타운 관광특구,커피-음료,92,2255021123,1709586409,545434714,21274630,678902446,709452552,382996258,234365971,84907760,142129618,253482225,609099837,516192523,505138594,228978326
2335,1001492,2,관광특구,명동 남대문 북창동 다동 무교동 관광특구,커피-음료,353,16167991368,13723571757,2444419611,81095677,3228031014,4420547701,3029862698,1779741500,803581491,3205631,2783256155,7561083076,3195479747,2144472119,480494640
2336,1001491,2,관광특구,이태원 관광특구,커피-음료,90,5028090843,3098803146,1929287697,57350277,2085640614,1340792065,511489669,460896750,116771567,12543,281632932,1346402586,1695023053,1510678331,194341398
2337,1001490,2,전통시장,길동복조리시장,커피-음료,6,78544312,52689962,25854350,757762,17024892,16760615,18697452,12822207,11377770,0,7275638,26932876,25434921,16011072,2889805
2338,1001489,2,전통시장,둔촌역전통시장,커피-음료,5,45835274,32042551,13792723,1598259,10485208,13128302,7538598,7655715,4687960,8895,4904708,10663966,11896348,16016121,2345236
2339,1001484,2,전통시장,양지골목시장,커피-음료,2,3000000,2375994,624006,0,552493,833416,963500,298477,352114,0,354186,833529,1236178,576107,0
2340,1001483,2,전통시장,암사종합시장,커피-음료,3,6312533,4230159,2082374,106215,1016780,1270453,1189190,1934340,616666,0,30746,2004112,1801185,1414339,1062151
2341,1001480,2,전통시장,새마을시장,커피-음료,8,90193585,56293686,33899899,6392676,35616461,19289515,14349287,10715216,3830430,0,9177070,20963830,29367245,25798246,4887194
2342,1001479,2,전통시장,석촌시장,커피-음료,4,68059611,46879246,21180365,305306,14859789,21019355,11716223,11938163,4877465,0,4808811,22974027,21171950,16137355,2967468
2343,1001478,2,전통시장,방이시장,커피-음료,11,289741830,208828151,80913679,4533646,88087071,84094523,50715591,36546483,16736797,0,51239548,83538521,76155829,67461271,11346661
2344,1001475,2,전통시장,강남개포시장,커피-음료,2,50959292,35515378,15443914,1068484,6764516,8365810,10646702,12032585,6616778,0,10626686,17550380,11542665,8880512,2359049
2345,1001471,2,전통시장,영동전통시장,커피-음료,2,72460284,52764034,19696250,217891,16080484,20512222,16015569,9948178,5538217,0,1982788,14129287,15571084,25104651,15672474
2346,1001466,2,전통시장,미성동도깨비시장,커피-음료,1,17375413,11227107,6148306,601743,5386159,4287186,3673230,2873909,553186,0,2412091,4516596,3976258,4692984,1777484
2347,1001458,2,전통시장,인헌시장,커피-음료,5,50934250,32384847,18549403,413220,17545072,13921547,6940900,7969432,2958157,342265,4253180,12159449,14881705,13349644,5948007
2348,1001457,2,전통시장,봉천중앙시장,커피-음료,1,12572324,8079684,4492640,17097,5046499,3527156,1537080,1964095,480397,0,0,5053437,5038047,2480840,0
2349,1001453,2,전통시장,낙성대시장,커피-음료,9,114000000,65385290,48614710,3039428,67066252,24417487,9007547,8693763,1775523,0,353014,17518888,35812906,50594173,9721019
2350,1001452,2,전통시장,중부시장,커피-음료,7,15922885,12902511,3020374,42289,3000492,3402118,2275704,2591156,3587659,0,4623632,5145278,3942731,2106461,104783
2351,1001450,2,전통시장,남성역골목시장,커피-음료,5,146602504,93552916,53049588,236794,45819690,57091941,18812118,14952170,6003904,0,12029060,22081858,26037455,65643079,20811052
2352,1001449,2,전통시장,남성사계시장,커피-음료,10,1227505454,854413261,373092193,69588713,430084452,264067770,222096630,185956000,55711889,0,155293826,275498934,317741897,368540684,110430113
2353,1001448,2,전통시장,흑석시장,커피-음료,6,106376144,66947016,39429128,153124,27029383,19013663,12609597,20896000,12215489,0,4200706,32933373,37858244,26995241,4388580
2354,1001447,2,전통시장,상도4동도깨비골목시장,커피-음료,7,11005493,5727926,5277567,219238,773938,1532026,1113360,6047540,351310,2368036,0,1796168,775258,1988993,4077038
2355,1001444,2,전통시장,상도전통시장,커피-음료,6,29753330,18478985,11274345,33164,5379593,5793383,4952004,6749790,5659220,0,1397891,10844877,10152559,6871594,486409
2356,1001443,2,전통시장,강남시장_동작,커피-음료,1,86666890,48147168,38519722,1186824,28993716,16912739,12625237,24720819,2227555,0,6663628,29376310,13459100,22190720,14977132
2357,1001441,2,전통시장,본동인정시장,커피-음료,3,948994,500992,448002,24086,154152,139699,122839,187872,250496,0,28903,257722,435959,226410,0
2358,1001440,2,전통시장,노량진중앙시장,커피-음료,7,161725943,105470539,56255404,3902409,61879840,43169929,19566513,26370123,6504132,0,27046192,42791954,34037727,38839472,19010598
2359,1001437,2,전통시장,영진시장A동,커피-음료,2,11672538,6977115,4695423,105169,2703739,4443175,3165991,1037211,217253,0,751207,3724164,4269737,2425866,501564
2360,1001430,2,전통시장,영등포전통시장,커피-음료,61,3067279300,1818305224,1248974076,25257227,1060576351,1120155001,446704458,272894057,133750062,0,271865134,766565702,896723538,981922969,150201957
2361,1001429,2,전통시장,은행나무시장,커피-음료,3,35919162,22329020,13590142,1270781,12226652,7958618,8184729,4759133,1519249,0,2428192,9785037,10940054,11238862,1527017
2362,1001427,2,전통시장,현대시장,커피-음료,5,233458761,155437522,78021239,5707259,49882213,40165937,51962131,36941746,19913272,0,19199338,72933905,71305893,60059800,9959825
2363,1001422,2,전통시장,오류시장,커피-음료,3,75291141,46033874,29257267,3261839,31614039,18993477,10762131,8068591,2591064,0,5134870,15373437,24656172,27315281,2811381
2364,1001418,2,전통시장,남구로시장,커피-음료,6,3801334,3729466,71868,0,1023045,1294602,1187009,257321,39357,0,0,2949178,780287,71869,0
